0,1,2,3,4,5,6
-11.1823730673647,-2.502705488520406,-3.677387032375976,-3.3990209665286466,-4.0122162233624845,-12.24921105386262,-1.9429018938508358
-10.107233216101978,-2.526743178468291,-3.781202016534872,-3.7217797781834903,-4.366227372620926,-10.608272893274522,-2.0079731003031878
-9.078464939910159,-2.489330706183471,-3.7251213502498723,-3.563086617687234,-4.202239049710229,-12.032599418580508,-1.9605450130867816
-11.008401338034695,-2.4941446036263217,-3.920068575498761,-3.6459594859081976,-4.50591408906512,-5.721619845500614,-2.1353823267722327
-9.51584594515903,-2.4795204891669096,-3.7423582722310202,-3.4481821806241704,-4.3294208467676105,-6.238828566529192,-2.0559423508713195
-10.964847696788425,-2.584838128575659,-3.7762262730830765,-3.5567324482334053,-3.8117240965441153,-2.845928783070587,-2.0985664741075323
-10.445980178029913,-2.5013661302908994,-3.6887978825715177,-3.3956371076934153,-4.085583767896875,-17.87562093099038,-1.7884830894849988
-8.749701868973844,-2.479125121186841,-3.718353753858886,-3.407518389484149,-4.996834318784776,-8.257741175573667,-1.9330188440320009
-9.637152384566857,-2.4590534058736813,-3.850089786517439,-3.528841500313903,-4.538492299438276,-9.577526411317494,-1.9209653202302237
-8.998416307960778,-2.470576724957515,-3.8139837055423262,-3.4489260966123783,-4.591139661128495,-8.362562686311373,-2.1171046294752927
-10.77657253699704,-2.502661545016412,-3.7209621252074943,-3.461713844321536,-4.119134025157511,-17.145708583521866,-1.843794857997135
-10.236253684312237,-2.5946866507426667,-3.739094481763775,-3.9062467936860026,-4.61436275184967,-6.8968293872498245,-2.0269680530430954
-10.91650680628441,-2.5552770966352605,-3.920548577776225,-3.632174705486247,-4.556423221573024,-9.951176476527301,-1.938110544171828
-9.016598513178804,-2.4706622026124947,-3.7733897120788886,-3.4434540813864096,-4.118286868101613,-4.630960413685104,-1.7272738864171095
-11.10518902341737,-2.495523843229261,-3.768599700351806,-3.684710372789051,-4.574959229296841,-15.231359975101643,-1.9340888315917883
-11.09864136204695,-2.505437828579431,-3.6460617211561046,-3.3114633653020658,-4.250778799050057,-7.435788453763882,-1.964020122901709
-9.367841930803923,-2.5303330555995434,-3.836694009879447,-3.3798422092010583,-4.805900543611976,-10.20439362384298,-1.8150331367423038
-8.62509700257619,-2.4687632768605434,-3.6180039941361475,-3.27724930597849,-4.441792206286502,-8.590015227841416,-2.084080669034612
-9.921533321750307,-2.493906018095849,-3.665993232051875,-3.3437103718364325,-4.410759291045401,-15.497185468791537,-1.9689485988147686
-11.14340596647552,-2.4295557925971103,-3.9161455279346,-3.7662157382129,-4.065535663954649,-8.205684134636144,-1.9145019511490016
-11.27062212346134,-2.4370662276140473,-3.6417180057735212,-3.5618272939387907,-4.160408416821657,-7.783426270062839,-1.7897410246206475
-8.885742236197697,-2.50309611203126,-3.9115455934551284,-3.4690454399365294,-4.313719752857617,-9.013966579687873,-2.028668104452285
-10.250876717761491,-2.549284711347875,-3.756166982006848,-3.5935382665037565,-4.165651089265024,-9.775429591493754,-1.7292080601039546
-8.925519371611303,-2.484581975515164,-3.8830093105024783,-3.630481451528752,-4.4392462131653705,-8.929281065592743,-2.0413681766457525
-9.574716250862554,-2.4817267413188002,-3.7758811801071586,-3.0603529449078914,-4.187919372909868,-9.969840776675415,-1.9418154969343577
-10.695450454241959,-2.479328309646258,-3.8170593516275453,-3.798343075568839,-4.10812059167907,-13.31117804433098,-1.927717635605957
-10.34266801090455,-2.4721252968417318,-3.7822066099570746,-3.5242407270200196,-4.445063842184574,-6.296381372188705,-1.9820392683680534
-8.237217501798696,-2.548888907295276,-3.7736361972264287,-3.4239573334196116,-4.716679155661801,-5.785652430242713,-1.9848276983391402
-9.16529758109477,-2.514102565642701,-3.7093361874668083,-3.402651743093238,-4.297999897013347,-11.815480489323988,-2.01775478789079
-9.72579834316251,-2.5356659810067255,-3.8038849154816043,-3.6016168996697346,-4.2299577773826,-9.111733702816348,-1.9047769641317513
-9.331432800384341,-2.4011519110099053,-3.6510236505900244,-3.5688017169738098,-4.739312849572508,-9.098822534796716,-2.0517683289838446
-9.78638263820822,-2.5827268572230344,-3.7608693266779953,-3.3793868473822486,-4.265331947628287,-5.998136673397617,-2.143904994560347
-8.556813533874426,-2.559236760961842,-3.685039752951953,-3.1650662369338485,-4.574583209620076,-9.085910825638068,-2.2377558417704204
-8.619020709125213,-2.549263877167144,-3.795703302554884,-3.139324409501496,-4.250054461874811,-10.741398675845783,-2.0266321997686556
-9.940824614497519,-2.514077263459059,-3.5157335358309147,-3.580676566584371,-4.3296909701357755,-14.311447867353976,-2.0419465969785935
-10.105522835064967,-2.5260528401735867,-3.834520173389558,-3.651700042488948,-4.192435214308807,-8.870895511584582,-2.0769084433436102
-9.849697902179244,-2.459897858635374,-3.7076258753805207,-3.52042955950297,-4.1434725033914885,-12.89963885592947,-1.9631262616499896
-10.773178104973985,-2.4806735253701557,-3.857494464304824,-3.5238692524266235,-4.434519829176058,-7.0501926420193834,-1.6948215319568063
-10.439727432396134,-2.517266093819755,-3.7823093221871673,-3.6606716414054152,-4.45187097172405,-11.137931699453311,-1.8180414847965312
-10.29237450452737,-2.4256727644543163,-3.799220140562224,-3.4096539954603333,-4.468572464242249,-12.41552719263164,-1.9765845527113841
-10.05168892069311,-2.572319159210842,-3.7976422845511446,-3.488538013280031,-4.579398608511967,-17.317433449102488,-2.0396939567569716
-8.523818322302613,-2.4705857024005935,-3.8393822796768946,-3.4111716543365853,-4.819262806549748,-8.39516813419547,-2.0014572261592742
-10.113259397933811,-2.449134358974204,-3.647729086060166,-3.1910465872173517,-4.416486901061889,-12.248816664627617,-1.9177334999328515
-10.415204348591564,-2.5430929070641284,-3.6821996388881724,-3.558382618881552,-4.159400374562602,-7.488789302612849,-2.066237888798376
-8.955734280217744,-2.487969938050963,-3.7937271471676732,-3.426799158853932,-4.48339012944188,-13.231032590138213,-1.8014510731625115
-9.095856054957949,-2.443169713800472,-3.870270231435741,-3.5727317680580204,-4.5151137974768005,-9.878498713005412,-1.7816439246061302
-9.26752175766223,-2.4937275381620476,-3.496496176136204,-3.389415342232193,-4.078065060549867,-3.967899163288731,-2.0447098637238605
-10.982709521850751,-2.49566432497619,-3.8482873087203227,-3.687433717423773,-4.339956764186498,-7.725601719111799,-2.053668470074567
-11.259378686092024,-2.507580540896443,-3.769333352104261,-3.4080829287411456,-4.53658266180137,-8.209657500600317,-2.019132534280664
-10.171071682330851,-2.5027348007636068,-3.7210049127438767,-3.410978919619625,-3.751577868521549,-9.061253295660226,-2.109231979756772
-10.376588926632108,-2.599222864214336,-3.7689539488590533,-3.5132876784608706,-4.883704313545337,-8.612028241302035,-1.934860697816883
-11.763759960814157,-2.4693966895193205,-3.7002754850112747,-3.652694243686631,-4.747852320677042,-2.831951231692984,-2.025684800292287
-11.120371788159117,-2.492475590691109,-3.9499519543564485,-3.769280982447286,-4.398022810770458,-7.569335502426873,-2.216374072756298
-10.846556496626205,-2.5817256263579447,-3.9668230655033874,-3.4327342012669404,-3.9464000928374268,-9.094432771149908,-1.9262992461156698
-10.496908455672969,-2.5035294195060955,-3.8647691301460902,-3.4262012750152735,-4.238632263384442,-7.974013800797419,-2.098789528894765
-10.951474161345331,-2.510055685169179,-3.7993483984858,-3.663235544634985,-4.2026918206427375,-8.929109193130657,-2.024342407401858
-9.82197966860115,-2.5212167322621104,-3.7599725597582903,-3.5049478112864945,-4.622839174903424,-8.328452134750178,-2.074717350300436
-11.808709740245739,-2.531140249927295,-3.737106522705985,-3.6089720020243323,-3.912497024415764,-11.439299533315676,-1.9880290841274697
-12.203692995835322,-2.5120450565099874,-3.7905178744690886,-3.5146280510619317,-4.188727111803532,-9.971625752169128,-1.9984863019902042
-9.123676741501416,-2.6110409171602313,-3.8593145670309346,-3.4491496545582603,-5.158791774464989,-9.484014989248754,-1.9706935185161472
-9.496146585888047,-2.4914401879076697,-3.8248707454189104,-3.5377605756181767,-4.196412122045912,-7.398208837245862,-2.019131524824604
-10.329501021197734,-2.5239569749798343,-3.6979215239049563,-3.5964246424141733,-4.185459803199459,-23.747897475590626,-1.936725235617068
-10.027222247712203,-2.5340620768610704,-3.76349992986471,-3.6480409708632022,-4.494144291937719,-10.735773302213921,-1.903969677377384
-9.93562715130188,-2.54178633236061,-3.685946651134099,-3.599788594880379,-4.776260797990913,-9.308763185214772,-2.205330211964041
-10.306050494587366,-2.5582821100753455,-3.856930025332368,-3.4988792620304943,-3.8160859790122243,-6.735323965307741,-2.2429520472304105
-9.991928048252442,-2.4206761337935054,-3.630228400304582,-3.5559417409171417,-3.6628390555436985,-8.491488432628616,-1.8771706989455628
-10.792275563346035,-2.472277771011531,-3.770362248723957,-3.6533080310310906,-4.2382769527972375,-11.755907660779474,-1.7987096132389149
-10.369736616563744,-2.4194888767434097,-3.6339669975543964,-3.4758399794442782,-4.665706371190769,-22.880740935215734,-1.9850846764947772
-10.550855334600154,-2.524133604487419,-3.7814663721929795,-3.3610935796872248,-3.911217950652813,-7.926463467162494,-1.9449921923087055
-10.057750279449703,-2.4937061061194745,-3.9061380360418303,-3.459719386421771,-4.092710576669367,-6.420008786457968,-1.9464156206993626
-7.275240355728943,-2.480615496850188,-3.5879721443251698,-3.5316663486006807,-4.777045171713345,-9.075731932679508,-1.9343306730700913
-9.267449035492344,-2.5277013112346594,-3.7152455757221006,-3.4579617456813474,-4.3155676664807245,-9.705166640634975,-1.8440150225091734
-8.150297080703158,-2.4992609518019164,-3.7409231053344145,-3.4542658650279408,-4.230690549392632,-13.465876836892008,-1.9660916222424016
-9.062415967344238,-2.4777805686141288,-3.593674695731978,-3.5946264458438186,-3.89035640162509,-8.056181340815904,-2.0430445276781346
-10.259226871769991,-2.425796531210261,-3.731991390032978,-3.4830652865845884,-3.995057329083167,-8.321682639212554,-2.0136504030600006
-10.856902622436419,-2.4988529364288,-3.7450247944891886,-3.433656683047931,-4.466473957905707,-14.373879934964354,-1.8040107572616026
-9.792138190319415,-2.537634926695078,-3.904350259760011,-3.175391730567283,-4.342273716739889,-4.645962633543099,-2.0171727634017573
-8.008912190778268,-2.4401138964349904,-3.9657348283539795,-3.430443996422167,-4.542322621551759,-8.046732613378634,-2.06382028088544
-9.151872598298922,-2.4701747864664743,-3.9901650841417986,-3.530683148207525,-5.263470898580408,-10.67672728987026,-1.993037987089833
-12.080712736642475,-2.501907714139684,-3.7139315522702567,-3.4796907655903166,-4.36438855236592,-11.43660078186651,-1.993652568940243
-9.877421081767242,-2.446952072126296,-3.647343904730188,-3.5646830610653577,-5.017265415727049,-12.30687521869899,-1.8333188931968771
-10.283862510133963,-2.431666120366293,-3.7801767641289477,-3.4841264096894613,-4.622012029667696,-14.062488754016124,-1.8824667742086918
-10.153414129037962,-2.4103657422908307,-3.816373108083262,-3.685574435349231,-4.341288234430637,-7.641239112136089,-1.978210692678148
-9.864093390650023,-2.4669241300592657,-3.912272292097663,-3.505209184829728,-4.495203346864386,-12.316514549953421,-2.022840191688379
-10.7336962035493,-2.4751573795892616,-3.868202256590722,-3.4961501804869095,-4.582076619373824,-6.573732650659034,-2.0330356729954415
-9.461468354595832,-2.501956911850227,-3.8989424926605154,-3.5251701040817074,-4.703058615023965,-6.9848081353264355,-2.0266532050641857
-8.962363809544764,-2.4351292347716367,-3.72381150238279,-3.3368315654074117,-4.124049221726504,-10.282791456176575,-2.120660164104242
-9.916696732226276,-2.4944985388639,-3.7263399679107683,-3.4798227375563577,-4.6114337860359695,-10.040522687521756,-2.121613587184025
-10.256007697891565,-2.501828827762173,-3.737724315527914,-3.5702136813244247,-4.430997916053119,-7.060104898117023,-1.918675475697028
-10.134965974267216,-2.719586042024636,-3.904396880004958,-3.5371124697120324,-4.016081514558536,-7.332349801594136,-2.0693642985258895
-10.949088057851966,-2.4417634381263946,-3.655548094198955,-3.545097305044805,-4.857496694284373,-15.251371815217158,-1.7053228011648423
-9.295168490597856,-2.413782907926593,-3.571162677052335,-3.546387001667477,-4.358568038180476,-9.142033768696049,-1.894790905045657
-9.049710464582482,-2.5667122723783415,-3.871672689929902,-3.448341500081507,-4.299024467063526,-10.75081646830327,-2.0178778023219133
-10.469497293678215,-2.4355269222028735,-3.7414604533474822,-3.404710490766152,-4.1681457858198705,-5.192701644251908,-2.0498760963839704
-10.013433892786427,-2.5105548037122722,-3.6891695331916075,-3.5706834125751454,-4.310061244520278,-9.336323615826323,-1.9713084116336381
-9.364842475574765,-2.477719372737001,-3.8483475375184613,-3.5432568420791872,-4.843248398490497,-10.291112869123747,-1.902190893554857
-9.228871611194267,-2.467616657087263,-3.7505030300907474,-3.5055145811456114,-4.495173742281473,-11.240845872876356,-2.047767360100081
-10.622730502814353,-2.4905917504358595,-3.9217462636677474,-3.746776627867543,-4.033860203835692,-9.583658759193119,-1.8329940369802027
-9.207944253439111,-2.545907014112717,-3.9481944413506875,-3.5006126960200543,-4.161633361016753,-8.942375582036657,-2.0657147299313263
-8.824722404553679,-2.4832707306033646,-3.7654806103613963,-3.5271104985525237,-4.3453342797132875,-7.7787207130941045,-1.7258505339460195
-9.396570801724824,-2.5063198392726855,-3.7368898738996426,-3.5666630205866667,-5.066467450486856,-6.2027135056786245,-1.877202822853691
-10.554537457615583,-2.4691501006529832,-3.759598879403576,-3.591066293478507,-5.795397776672845,-11.35321199114724,-2.068689851023892
-10.02617096294151,-2.5292525752664434,-3.848960477511868,-3.069540975563281,-4.308708464041721,-6.432241672527907,-2.213758937499245
-9.211470118502017,-2.3880082297142193,-4.052123835386247,-3.3976817008282083,-4.260818616002358,-11.103344767716194,-2.0547473472662503
-8.591103871297477,-2.4568314638668705,-3.642693536429732,-3.3390296056623363,-4.649710456504117,-10.342419518827588,-2.059304961335247
-9.563921817013902,-2.4822720649560828,-3.6572284595282176,-3.5239555963357656,-4.355864584081931,-9.28475294636847,-1.976091662728547
-8.03473314925926,-2.43919718190302,-3.5529850327057213,-3.5653557781207796,-4.5562869941597155,-10.49398281055794,-2.1375827060429224
-7.989774527192748,-2.445114479546328,-3.7245882722344104,-3.492743824725716,-4.513800654440622,-8.587618644061207,-2.1028876401246785
-8.188562796516374,-2.483137020726835,-3.8158394184352895,-3.350994403058272,-4.8993885784495514,-8.316627740093626,-1.9663626810211308
-10.326918468336757,-2.4023896340469313,-3.6782146566267895,-3.7060713192796686,-4.036452582852856,-13.68479803530228,-1.719134768370328
-10.326626675789122,-2.427398052182893,-3.9376616102403013,-3.6080713459617484,-4.553431803891819,-7.869402614175037,-2.0611672329157065
-11.907103318491039,-2.5184044901420117,-3.840286152932029,-3.3625970044145346,-4.133131117559719,-8.829736643544877,-1.9701124253072249
-10.19844705606734,-2.478456687842212,-3.6419152094770832,-3.6470019974750914,-4.253330544868383,-6.815415672642659,-2.0211465483123066
-10.890206715007988,-2.527861953474101,-3.8595804491621406,-3.751683083073244,-4.9481153677610745,-10.000804174673805,-1.8165132407755717
-8.171916346301582,-2.4452585053013287,-3.9911966962887266,-3.369258978255268,-4.629482676144383,-8.225756114607293,-2.01709815439368
-9.372301874143918,-2.432053657886144,-3.6488463133983315,-3.6313728834727046,-4.035955816669926,-11.0054512906223,-1.9907769057721239
-10.215092218016556,-2.49624931636237,-3.8991156329238725,-3.349153191723972,-4.0198639121297965,-11.567252280000314,-1.9959056056821283
-11.239329954842578,-2.529746362775929,-3.9020177233921904,-3.492031511499897,-4.1110365879720945,-8.75319903955043,-1.9927539241063403
-11.236183451529929,-2.50103863016398,-3.8228995823467313,-3.7267570340235965,-4.50905097574638,-15.31992527017206,-1.521515514937262
-9.68499386806532,-2.4939501462439404,-3.529125436538118,-3.519379803723219,-3.9671125754202676,-7.605044971751426,-1.89303162087829
-9.245687399862739,-2.480798861344325,-3.96277859399812,-3.511671300473788,-4.926447817568464,-6.849679009523728,-1.9717419238188538
-12.03488228888925,-2.5529921552420975,-3.7410570273333885,-3.660782985435051,-4.470924938448402,-6.65687559315853,-2.169800198244446
-10.732889114387916,-2.4843119956982793,-3.6517870026579278,-3.325866851382964,-4.202743863768681,-8.743687518763615,-2.0456944778573494
-9.969174337636373,-2.456165403883681,-3.815105999162457,-3.61140132015469,-4.392606346194122,-8.513117954339412,-1.8713846268299423
-10.071030680483943,-2.5174049958397813,-3.7239036850656753,-3.4300488038679555,-4.472335114740302,-12.023333146716741,-2.0534907199043384
-8.712634527609866,-2.4551130363604474,-3.812735239293455,-3.598439017033193,-4.207641964064636,-11.243897749210229,-2.076264845759317
-10.086551835013246,-2.510031444274759,-3.729449130200542,-3.3551673716801993,-3.9783756368437766,-6.058780296463395,-2.3496697863939238
-10.409890717927443,-2.584825966947061,-3.9884572539809438,-3.76911816917374,-4.400615457236385,-14.669636568066778,-1.7044307626950683
-11.535244991514517,-2.6078714309889426,-3.9122749080212254,-3.571529997719179,-5.208460627933398,-7.003566425067466,-1.8400742336505018
-10.1998337133666,-2.52643164896854,-3.8420633399749127,-3.3949557660050544,-4.229899899487142,-9.15472435264262,-2.1627824243543543
-11.188903353858029,-2.570615558905943,-3.8393359901257345,-3.352681785972897,-4.349170275527976,-8.024709134089273,-2.0322449886581677
-11.19198131743508,-2.4845817421461884,-3.894418141441779,-3.4607895023777457,-4.055768553102267,-10.266972715780298,-1.9076008787413976
-10.97354656964469,-2.423172283574586,-3.818590930923132,-3.3543426133058762,-3.795339544979428,-7.908334631232903,-2.0246898680276124
-10.545708310136018,-2.5005545477729294,-3.7855097042945984,-3.433523072017019,-4.826751539580569,-15.437800602439046,-2.1248111767086693
-9.405428685651877,-2.492874319752718,-3.7937683571496312,-3.5579686173384957,-4.935201260653626,-9.883854711267793,-1.65302068066455
-10.431548265361611,-2.433214355445328,-3.6859042317723514,-3.358893517329058,-4.4514680371388415,-11.83228880866583,-1.8392539757614748
-10.200882945931305,-2.4545285616423254,-3.9384798670676986,-3.616089180662411,-4.2748792728863085,-7.255728187664584,-2.085140863269022
-9.341333837923624,-2.5597838438266245,-3.717367766573721,-3.392337462678883,-4.991258392688195,-8.777729111355065,-1.8096398688241546
-9.773906497468124,-2.4184959370460484,-3.6068597231065933,-3.646428539843835,-4.541360535528129,-10.125664481752459,-2.236637932666124
-9.007793896863046,-2.5241977040552976,-3.7861918447813103,-3.716044934448969,-4.28847607704394,-9.329194979879192,-1.7503098412354827
-9.482814763402015,-2.603175254871859,-3.695042481095003,-3.5216092859297943,-4.865157973597387,-7.218245704841129,-1.9328123058292854
-9.626023797722796,-2.4215274656650188,-3.809493521190475,-3.546465442806096,-4.057510561912299,-9.003356822770819,-2.042639625815858
-10.264026155679804,-2.471447112514509,-3.570695749752104,-3.522601342105836,-4.504519960924577,-10.735049718447582,-1.9443996027526254
-11.391618348653726,-2.4855628958858738,-3.9112108093824474,-3.7224057620545397,-4.341695747711806,-9.344056042533362,-2.0365972146624056
-11.489272195675412,-2.532109806284428,-3.866795083586995,-3.560504170713771,-4.238511301589092,-9.547263677860496,-2.00456789142368
-10.308074004592193,-2.5039404878964153,-3.816695574407583,-3.729686705830344,-4.180281919443076,-6.189803992116761,-2.143870441866972
-9.588703610449258,-2.50597567415066,-3.7146673250353732,-3.460928812830591,-4.612301259190957,-8.375160471730593,-2.041380933841224
-9.376927263324873,-2.459477518301552,-3.7813325575571604,-3.52543971061318,-4.535001310036131,-6.168770761663245,-2.0835794949264725
-9.525942052632068,-2.500169312456471,-3.974104218212403,-3.4879048157107517,-4.31812599273736,-6.66192136957978,-2.0505774109132626
-7.751364903978508,-2.5104535748263244,-3.8663881206917226,-3.4803898419362396,-4.820180297549015,-8.089477649138287,-2.046835319736897
-10.328480056349742,-2.4147759389891346,-3.6773014348325974,-3.6109089093676388,-4.224201315361855,-12.807526642429405,-2.025107233227436
-11.14208211788937,-2.5134904383113588,-3.7784374322972094,-3.5236654796753895,-4.079674106558715,-19.927943611374467,-1.951307903902189
-11.54746189927933,-2.4916045517367733,-3.6404133049112395,-3.4172206038995565,-4.522782124471328,-6.940518478852271,-2.048286781368074
-9.38884723482356,-2.500838074054674,-3.738567006752464,-3.3791712903118385,-4.088774093801153,-7.184783627164565,-2.089728170408409
-10.075180253091627,-2.5205597547865706,-3.6122427647040123,-3.513770434162237,-4.3641862583475906,-9.81934757273081,-1.9434324786988104
-9.308532251264692,-2.4813462690387755,-3.830771798086342,-3.496671853831462,-4.7489700852065315,-7.880045918767202,-2.106166019370352
-10.132111259505926,-2.454071280462337,-3.8855865755434875,-3.5283078652375077,-4.535838874945037,-9.242352087542267,-2.0762153612103216
-9.95301948047971,-2.520571651497548,-3.7559294518863027,-3.559077467299539,-4.880576903082743,-8.528594031348144,-2.1349067574235217
-8.740194146260347,-2.5995415502086274,-3.809853705360172,-3.620370601555852,-3.9077126349115554,-12.95008852591899,-1.5923110580711732
-9.927974629877134,-2.552626057678583,-3.66702565891172,-3.427856231500985,-4.4318348298673005,-9.62734173823048,-1.9123393990419304
-9.641102819903217,-2.5331716619939684,-3.664582618483946,-3.691689297951638,-5.118726309587341,-13.24762912841344,-1.7978952245655297
-10.867980393104304,-2.5545906589001683,-3.7315727978842994,-3.417982318846007,-4.336456540329382,-13.433306514323323,-2.099968457630707
-10.671608448679113,-2.5075483257469315,-3.702530326186373,-3.627164305669427,-4.467857802515201,-12.873651663295174,-1.9638722941495723
-9.913282705812744,-2.4564164027408855,-3.8740865840899437,-3.5374767742006386,-4.525975432942352,-8.160875980626512,-1.995865307647252
-10.24758828866743,-2.4443663056890967,-3.717566265180775,-3.273147457934876,-4.243717224715388,-17.721220893961224,-1.7777640511853459
-9.719062670008007,-2.520221293398331,-3.8293384805616895,-3.5778976781731044,-4.423334365718475,-14.996262604537275,-2.049522042707442
-9.47838220914356,-2.49220186257687,-3.740551374545404,-3.51349988611104,-4.302375432617433,-9.4495113443926,-1.8950377042040736
-10.764866268334082,-2.4688707293222967,-3.851153920209307,-3.5012300466603565,-4.300147039938033,-7.46976902868927,-1.9826149528181087
-9.69227278773759,-2.4091502569668517,-3.878095351871134,-3.342561008014794,-4.365593332985965,-9.545811815380649,-1.938211378207757
-10.245880037827055,-2.4450797701610143,-3.7359318766759895,-3.415503381144999,-4.358852904344566,-6.328988865258687,-1.8375193694272953
-8.096679856213644,-2.4843586934969464,-3.616959735568477,-3.4255533404044844,-4.215743761619134,-10.90349678581978,-1.7826347578604218
-9.677351621480515,-2.563003081847643,-3.8674996345403323,-3.4980095385097423,-3.8590065597486096,-7.72343067471751,-2.0721404734898226
-9.758771632074332,-2.51460450282413,-3.882233931063678,-3.6299930668069322,-4.677565106821113,-5.821226267498693,-1.9300093772258866
-9.808594760651538,-2.5507920401213307,-3.781878110819477,-3.3821942997643024,-4.383807774320429,-11.913587717077627,-1.872860568646228
-8.525610329668439,-2.4284524378893932,-3.7438394215367508,-3.689344271677489,-4.603221871099691,-6.811184062858433,-1.9553857504586578
-9.320088815065006,-2.588918492243457,-3.6738474714499088,-3.5401261437350815,-4.400812217804325,-11.242540745509155,-1.7501574060911866
-10.192467113837639,-2.5003772879048176,-3.899229683575099,-3.438715656257849,-3.9363614340508697,-6.558671864170535,-1.9259321392175348
-8.860709892892444,-2.4661054745217754,-3.8772719047254522,-3.320904336668323,-3.9463950693945837,-8.63036636103805,-1.9809573904168802
-10.668936021685793,-2.474636645476799,-3.621712745365889,-3.652783570843846,-4.546652494016953,-6.792389595889911,-2.25213513805044
-8.495661439479479,-2.4131943472699398,-3.89987345290697,-3.4015279576254107,-4.282936338701402,-12.109651332602628,-1.9066908256530342
-10.348844935119278,-2.4893854669918927,-3.8946289529469347,-3.4230185895632417,-4.637397818075877,-10.540372399005623,-1.9014310123023679
-10.59112137400354,-2.4776558831708697,-3.56949777168638,-3.404750037282876,-4.117770892930869,-5.537166174231741,-2.103368501794896
-8.53688883385602,-2.5489968799810074,-3.9097442570347347,-3.217701910175703,-4.379442132620271,-6.553538352412174,-1.8553647238110638
-10.163937405063246,-2.4921073596400567,-3.7900228160034577,-3.661808237357794,-4.884411753467926,-4.816644531341594,-2.103166576247461
-9.613467687823226,-2.479635513563839,-3.7873786700480956,-3.5150978733150557,-4.548077500403096,-20.342438627672802,-2.008781596461707
-9.150957286674846,-2.533122300732422,-3.6569086813211493,-3.587557546883472,-4.581121034509498,-8.660232949632515,-1.798667890510989
-11.379265021325647,-2.554047998830257,-3.7144228648487503,-3.4628068286934255,-3.7118710637712913,-14.05536447194787,-1.8727770682836913
-9.013804238734348,-2.6141235117843493,-3.8365902971741037,-3.4965993542147986,-4.2320837212365365,-8.97956354416992,-1.9671589557127473
-9.360800500500542,-2.524262424288422,-3.6953679266905146,-3.481907372572392,-3.9766019446219936,-7.249314557353746,-1.9662588938241852
-12.524926758138822,-2.5590717932317775,-3.8768671165014594,-3.6185906191707646,-4.263349447774397,-6.592392553869969,-1.8647767562775934
-10.100004125624928,-2.5183768570444522,-3.703356214872519,-3.459495538836824,-4.140402419700495,-7.887018280196042,-1.990528058039556
-9.709354818832843,-2.500520811723783,-3.692863439664724,-3.6507156282049547,-4.20974997955709,-7.735927535720663,-2.008471095792146
-9.66542230884247,-2.5538541271931554,-3.7969575681367367,-3.5732181857094205,-4.512401281191457,-10.593214603031226,-1.7885499076151903
-9.114000646448478,-2.487096324855327,-3.7780090413996437,-3.4758882232818764,-3.9213490657089487,-9.248793686827227,-1.9515946676571834
-8.924023863812739,-2.53160051006427,-3.8381313357867044,-3.411592412925864,-3.9390978647696935,-8.040252478930025,-1.8244361073385036
-10.405545237981809,-2.4994650956000886,-3.7575779260800157,-3.581287861587651,-4.816592167862587,-6.922932212489835,-2.2266079621929284
-9.850041964897178,-2.5260166145566165,-3.7840168752021475,-3.4022318164847904,-4.53401051685136,-10.008620242807265,-2.121775222189024
-9.161625785683198,-2.4934294811661015,-3.6519734721387396,-3.689451752507167,-4.597665043949185,-6.394115747764692,-1.8663307580802213
-9.5480192101478,-2.432555646080994,-3.5683916712215886,-3.504429153115091,-4.124351528008524,-9.633545096498459,-1.92976488459853
